gene	symbol	project-name	mut-freq	MuSiC	oncodriveFM	oncodriveCLUST	ActiveDriver	MutSig	driver-category
ENSG00000085563	ABCB1	UTERI TCGA	0.0565217391304	null	null	null	null	null	HCD
ENSG00000097007	ABL1	BLADDER UROTHELIAL TCGA	0.0510204081633	null	null	null	null	null	HCD
ENSG00000097007	ABL1	BREAST TCGA	0.00656167979003	null	null	null	null	null	HCD
ENSG00000097007	ABL1	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000097007	ABL1	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000097007	ABL1	HEAD/NECK SQUAMOUS TCGA	0.00332225913621	null	null	null	null	null	HCD
ENSG00000097007	ABL1	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000097007	ABL1	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000097007	ABL1	LUNG ADENO TCGA	0.00438596491228	null	null	null	null	null	HCD
ENSG00000097007	ABL1	LUNG SQUAMOUS CELL TCGA	0.0229885057471	null	null	null	null	null	HCD
ENSG00000097007	ABL1	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000097007	ABL1	PANCANCER12 TCGA	0.010608424337	0	0	0	1	0	HCD
ENSG00000097007	ABL1	UTERI TCGA	0.0347826086957	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	BREAST TCGA	0.00918635170604	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	COLORECTAL ADENO TCGA	0.0362694300518	1	1	null	null	null	HCD
ENSG00000135503	ACVR1B	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	LUNG ADENO TCGA	0.0219298245614	0	1	0	0	0	HCD
ENSG00000135503	ACVR1B	LUNG SQUAMOUS CELL TCGA	0.0114942528736	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000135503	ACVR1B	PANCANCER12 TCGA	0.0109204368175	0	1	0	0	0	HCD
ENSG00000135503	ACVR1B	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	HEAD/NECK SQUAMOUS TCGA	0.00996677740864	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	LUNG ADENO TCGA	0.0131578947368	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	LUNG SQUAMOUS CELL TCGA	0.0172413793103	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000137845	ADAM10	PANCANCER12 TCGA	0.00655226209048	0	1	0	0	0	HCD
ENSG00000137845	ADAM10	UTERI TCGA	0.00434782608696	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	COLORECTAL ADENO TCGA	0.0362694300518	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	LUNG ADENO TCGA	0.0526315789474	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	LUNG SQUAMOUS CELL TCGA	0.0574712643678	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	OVARY TCGA	0.0126582278481	null	null	null	null	null	HCD
ENSG00000164742	ADCY1	PANCANCER12 TCGA	0.01872074883	1	0	0	0	0	HCD
ENSG00000164742	ADCY1	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000128271	ADORA2A	BREAST TCGA	0.00262467191601	null	null	null	null	null	HCD
ENSG00000128271	ADORA2A	HEAD/NECK SQUAMOUS TCGA	0.00332225913621	null	null	null	null	null	HCD
ENSG00000128271	ADORA2A	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000128271	ADORA2A	LUNG SQUAMOUS CELL TCGA	0.0229885057471	null	null	null	null	null	HCD
ENSG00000128271	ADORA2A	PANCANCER12 TCGA	0.00343213728549	1	0	0	0	0	HCD
ENSG00000128271	ADORA2A	UTERI TCGA	0.00869565217391	null	null	null	null	null	HCD
ENSG00000185567	AHNAK2	BLADDER UROTHELIAL TCGA	0.15306122449	1	0	0	0	0	HCD
ENSG00000185567	AHNAK2	BREAST TCGA	0.0170603674541	null	null	null	null	null	HCD
ENSG00000185567	AHNAK2	COLORECTAL ADENO TCGA	0.0673575129534	1	null	null	null	null	HCD
ENSG00000185567	AHNAK2	BRAIN GLIOBLASTOMA TCGA	0.0758620689655	1	0	0	0	0	HCD
ENSG00000185567	AHNAK2	HEAD/NECK SQUAMOUS TCGA	0.0797342192691	0	0	0	1	0	HCD
ENSG00000185567	AHNAK2	KIDNEY CLEAR CELL TCGA	0.0335731414868	null	null	null	null	null	HCD
ENSG00000185567	AHNAK2	LUNG ADENO TCGA	0.223684210526	1	0	0	1	0	HCD
ENSG00000185567	AHNAK2	LUNG SQUAMOUS CELL TCGA	0.183908045977	1	0	0	1	0	HCD
ENSG00000185567	AHNAK2	OVARY TCGA	0.0474683544304	1	0	0	0	0	HCD
ENSG00000185567	AHNAK2	PANCANCER12 TCGA	0.0695787831513	1	0	0	0	0	HCD
ENSG00000185567	AHNAK2	UTERI TCGA	0.104347826087	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	HEAD/NECK SQUAMOUS TCGA	0.0598006644518	1	1	0	0	0	HCD
ENSG00000129474	AJUBA	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	LUNG SQUAMOUS CELL TCGA	0.00574712643678	null	null	null	null	null	HCD
ENSG00000129474	AJUBA	PANCANCER12 TCGA	0.00936037441498	1	1	0	0	0	HCD
ENSG00000129474	AJUBA	UTERI TCGA	0.00869565217391	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	BLADDER UROTHELIAL TCGA	0.0816326530612	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	BREAST TCGA	0.0209973753281	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	COLORECTAL ADENO TCGA	0.0310880829016	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	BRAIN GLIOBLASTOMA TCGA	0.0172413793103	0	1	0	0	0	HCD
ENSG00000127914	AKAP9	HEAD/NECK SQUAMOUS TCGA	0.0697674418605	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	KIDNEY CLEAR CELL TCGA	0.0263788968825	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	LUNG ADENO TCGA	0.100877192982	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	LUNG SQUAMOUS CELL TCGA	0.0689655172414	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	OVARY TCGA	0.0158227848101	null	null	null	null	null	HCD
ENSG00000127914	AKAP9	PANCANCER12 TCGA	0.0374414976599	0	1	0	0	1	HCD
ENSG00000127914	AKAP9	UTERI TCGA	0.0565217391304	null	null	null	null	null	HCD
ENSG00000155085	AK9	BLADDER UROTHELIAL TCGA	0.030612244898	null	null	null	null	null	HCD
ENSG00000155085	AK9	BREAST TCGA	0.010498687664	null	null	null	null	null	HCD
ENSG00000155085	AK9	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000155085	AK9	HEAD/NECK SQUAMOUS TCGA	0.00664451827243	null	null	null	null	null	HCD
ENSG00000155085	AK9	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000155085	AK9	LUNG ADENO TCGA	0.0175438596491	null	null	null	null	null	HCD
ENSG00000155085	AK9	LUNG SQUAMOUS CELL TCGA	0.051724137931	null	null	null	null	null	HCD
ENSG00000155085	AK9	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000155085	AK9	PANCANCER12 TCGA	0.0121684867395	0	0	0	0	1	HCD
ENSG00000155085	AK9	UTERI TCGA	0.0304347826087	null	null	null	null	null	HCD
ENSG00000142208	AKT1	BLADDER UROTHELIAL TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000142208	AKT1	BREAST TCGA	0.0262467191601	1	1	1	0	0	HCD
ENSG00000142208	AKT1	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000142208	AKT1	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000142208	AKT1	HEAD/NECK SQUAMOUS TCGA	0.00996677740864	null	null	null	null	null	HCD
ENSG00000142208	AKT1	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000142208	AKT1	LUNG SQUAMOUS CELL TCGA	0.00574712643678	null	null	null	null	null	HCD
ENSG00000142208	AKT1	PANCANCER12 TCGA	0.0102964118565	1	1	1	0	1	HCD
ENSG00000142208	AKT1	UTERI TCGA	0.0173913043478	null	null	null	null	null	HCD
ENSG00000078053	AMPH	BLADDER UROTHELIAL TCGA	0.030612244898	null	null	null	null	null	HCD
ENSG00000078053	AMPH	BREAST TCGA	0.00787401574803	null	null	null	null	null	HCD
ENSG00000078053	AMPH	COLORECTAL ADENO TCGA	0.0103626943005	null	null	null	null	null	HCD
ENSG00000078053	AMPH	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000078053	AMPH	HEAD/NECK SQUAMOUS TCGA	0.0299003322259	null	null	null	null	null	HCD
ENSG00000078053	AMPH	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000078053	AMPH	LUNG ADENO TCGA	0.0526315789474	null	null	null	null	null	HCD
ENSG00000078053	AMPH	LUNG SQUAMOUS CELL TCGA	0.0574712643678	null	null	null	null	null	HCD
ENSG00000078053	AMPH	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000078053	AMPH	PANCANCER12 TCGA	0.0177847113885	1	0	0	0	0	HCD
ENSG00000078053	AMPH	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	HEAD/NECK SQUAMOUS TCGA	0.0166112956811	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	LUNG ADENO TCGA	0.0219298245614	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	LUNG SQUAMOUS CELL TCGA	0.0459770114943	null	null	null	null	null	HCD
ENSG00000153107	ANAPC1	PANCANCER12 TCGA	0.011232449298	0	0	0	1	0	HCD
ENSG00000153107	ANAPC1	UTERI TCGA	0.0260869565217	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	BLADDER UROTHELIAL TCGA	0.0510204081633	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	BREAST TCGA	0.0131233595801	0	1	0	0	0	HCD
ENSG00000101745	ANKRD12	COLORECTAL ADENO TCGA	0.0103626943005	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	HEAD/NECK SQUAMOUS TCGA	0.0299003322259	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	LUNG ADENO TCGA	0.030701754386	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	LUNG SQUAMOUS CELL TCGA	0.0287356321839	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000101745	ANKRD12	PANCANCER12 TCGA	0.016848673947	0	0	0	0	1	HCD
ENSG00000101745	ANKRD12	UTERI TCGA	0.0260869565217	null	null	null	null	null	HCD
ENSG00000120868	APAF1	BLADDER UROTHELIAL TCGA	0.030612244898	null	null	null	null	null	HCD
ENSG00000120868	APAF1	BREAST TCGA	0.00393700787402	null	null	null	null	null	HCD
ENSG00000120868	APAF1	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000120868	APAF1	HEAD/NECK SQUAMOUS TCGA	0.0232558139535	0	1	0	0	0	HCD
ENSG00000120868	APAF1	LUNG ADENO TCGA	0.0394736842105	null	null	null	null	null	HCD
ENSG00000120868	APAF1	LUNG SQUAMOUS CELL TCGA	0.0287356321839	null	null	null	null	null	HCD
ENSG00000120868	APAF1	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000120868	APAF1	PANCANCER12 TCGA	0.010608424337	null	null	null	null	null	HCD
ENSG00000120868	APAF1	UTERI TCGA	0.0173913043478	null	null	null	null	null	HCD
ENSG00000134982	APC	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000134982	APC	BREAST TCGA	0.00918635170604	null	null	null	null	null	HCD
ENSG00000134982	APC	COLORECTAL ADENO TCGA	0.818652849741	1	1	1	null	null	HCD
ENSG00000134982	APC	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000134982	APC	HEAD/NECK SQUAMOUS TCGA	0.0431893687708	null	null	null	null	null	HCD
ENSG00000134982	APC	KIDNEY CLEAR CELL TCGA	0.0143884892086	null	null	null	null	null	HCD
ENSG00000134982	APC	LUNG ADENO TCGA	0.0964912280702	null	null	null	null	null	HCD
ENSG00000134982	APC	LUNG SQUAMOUS CELL TCGA	0.0459770114943	null	null	null	null	null	HCD
ENSG00000134982	APC	OVARY TCGA	0.0253164556962	null	null	null	null	null	HCD
ENSG00000134982	APC	PANCANCER12 TCGA	0.0755070202808	1	1	1	0	1	HCD
ENSG00000134982	APC	UTERI TCGA	0.0608695652174	null	null	null	null	null	HCD
ENSG00000169083	AR	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000169083	AR	BREAST TCGA	0.00918635170604	null	null	null	null	null	HCD
ENSG00000169083	AR	COLORECTAL ADENO TCGA	0.0259067357513	null	null	null	null	null	HCD
ENSG00000169083	AR	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000169083	AR	HEAD/NECK SQUAMOUS TCGA	0.0265780730897	1	0	0	0	0	HCD
ENSG00000169083	AR	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000169083	AR	LUNG ADENO TCGA	0.0350877192982	null	null	null	null	null	HCD
ENSG00000169083	AR	LUNG SQUAMOUS CELL TCGA	0.0459770114943	null	null	null	null	null	HCD
ENSG00000169083	AR	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000169083	AR	PANCANCER12 TCGA	0.016224648986	1	0	0	0	0	HCD
ENSG00000169083	AR	UTERI TCGA	0.0434782608696	1	0	0	0	0	HCD
ENSG00000134909	ARHGAP32	BLADDER UROTHELIAL TCGA	0.102040816327	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	BREAST TCGA	0.00262467191601	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	LUNG ADENO TCGA	0.0482456140351	0	0	0	1	0	HCD
ENSG00000134909	ARHGAP32	LUNG SQUAMOUS CELL TCGA	0.0344827586207	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	OVARY TCGA	0.0126582278481	null	null	null	null	null	HCD
ENSG00000134909	ARHGAP32	PANCANCER12 TCGA	0.015600624025	0	0	0	1	0	HCD
ENSG00000134909	ARHGAP32	UTERI TCGA	0.0304347826087	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	BLADDER UROTHELIAL TCGA	0.0510204081633	0	1	0	0	0	HCD
ENSG00000160007	ARHGAP35	BREAST TCGA	0.0144356955381	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	HEAD/NECK SQUAMOUS TCGA	0.0365448504983	0	1	0	0	0	HCD
ENSG00000160007	ARHGAP35	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	LUNG ADENO TCGA	0.0438596491228	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	LUNG SQUAMOUS CELL TCGA	0.0574712643678	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	OVARY TCGA	0.0221518987342	null	null	null	null	null	HCD
ENSG00000160007	ARHGAP35	PANCANCER12 TCGA	0.0268330733229	1	1	0	0	0	HCD
ENSG00000160007	ARHGAP35	UTERI TCGA	0.1	1	1	0	0	0	HCD
ENSG00000129675	ARHGEF6	BREAST TCGA	0.00656167979003	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	HEAD/NECK SQUAMOUS TCGA	0.00664451827243	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	KIDNEY CLEAR CELL TCGA	0.00239808153477	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	LUNG ADENO TCGA	0.0438596491228	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	LUNG SQUAMOUS CELL TCGA	0.0172413793103	null	null	null	null	null	HCD
ENSG00000129675	ARHGEF6	PANCANCER12 TCGA	0.0102964118565	0	1	0	0	0	HCD
ENSG00000129675	ARHGEF6	UTERI TCGA	0.0347826086957	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	BLADDER UROTHELIAL TCGA	0.285714285714	1	1	0	0	0	HCD
ENSG00000117713	ARID1A	BREAST TCGA	0.0223097112861	1	1	0	0	0	HCD
ENSG00000117713	ARID1A	COLORECTAL ADENO TCGA	0.0621761658031	1	1	null	null	null	HCD
ENSG00000117713	ARID1A	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	HEAD/NECK SQUAMOUS TCGA	0.0431893687708	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	KIDNEY CLEAR CELL TCGA	0.0287769784173	0	1	0	0	0	HCD
ENSG00000117713	ARID1A	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	LUNG ADENO TCGA	0.0614035087719	0	1	0	0	0	HCD
ENSG00000117713	ARID1A	LUNG SQUAMOUS CELL TCGA	0.0747126436782	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000117713	ARID1A	PANCANCER12 TCGA	0.0586583463339	1	1	0	0	1	HCD
ENSG00000117713	ARID1A	UTERI TCGA	0.308695652174	1	1	0	0	0	HCD
ENSG00000189079	ARID2	BLADDER UROTHELIAL TCGA	0.0612244897959	null	null	null	null	null	HCD
ENSG00000189079	ARID2	BREAST TCGA	0.00656167979003	null	null	null	null	null	HCD
ENSG00000189079	ARID2	COLORECTAL ADENO TCGA	0.0259067357513	null	null	null	null	null	HCD
ENSG00000189079	ARID2	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000189079	ARID2	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	0	1	0	0	0	HCD
ENSG00000189079	ARID2	KIDNEY CLEAR CELL TCGA	0.0191846522782	null	null	null	null	null	HCD
ENSG00000189079	ARID2	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000189079	ARID2	LUNG ADENO TCGA	0.0701754385965	null	null	null	null	null	HCD
ENSG00000189079	ARID2	LUNG SQUAMOUS CELL TCGA	0.051724137931	null	null	null	null	null	HCD
ENSG00000189079	ARID2	OVARY TCGA	0.0221518987342	null	null	null	null	null	HCD
ENSG00000189079	ARID2	PANCANCER12 TCGA	0.0230889235569	0	1	0	0	1	HCD
ENSG00000189079	ARID2	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	HEAD/NECK SQUAMOUS TCGA	0.0398671096346	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	LUNG ADENO TCGA	0.0263157894737	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	LUNG SQUAMOUS CELL TCGA	0.0229885057471	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000150347	ARID5B	PANCANCER12 TCGA	0.01872074883	1	1	0	0	0	HCD
ENSG00000150347	ARID5B	UTERI TCGA	0.104347826087	1	1	0	0	0	HCD
ENSG00000066279	ASPM	BLADDER UROTHELIAL TCGA	0.0816326530612	null	null	null	null	null	HCD
ENSG00000066279	ASPM	BREAST TCGA	0.0170603674541	null	null	null	null	null	HCD
ENSG00000066279	ASPM	COLORECTAL ADENO TCGA	0.020725388601	null	null	null	null	null	HCD
ENSG00000066279	ASPM	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000066279	ASPM	HEAD/NECK SQUAMOUS TCGA	0.0830564784053	null	null	null	null	null	HCD
ENSG00000066279	ASPM	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000066279	ASPM	LUNG ADENO TCGA	0.175438596491	1	0	0	0	0	HCD
ENSG00000066279	ASPM	LUNG SQUAMOUS CELL TCGA	0.103448275862	null	null	null	null	null	HCD
ENSG00000066279	ASPM	OVARY TCGA	0.0126582278481	null	null	null	null	null	HCD
ENSG00000066279	ASPM	PANCANCER12 TCGA	0.0424336973479	1	0	0	1	0	HCD
ENSG00000066279	ASPM	UTERI TCGA	0.0695652173913	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	BREAST TCGA	0.00787401574803	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	COLORECTAL ADENO TCGA	0.0155440414508	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000171456	ASXL1	AML TCGA	0.0255102040816	1	1	0	0	0	HCD
ENSG00000171456	ASXL1	LUNG ADENO TCGA	0.0175438596491	null	null	null	null	null	HCD
