16	uniprot:Q16890	gene symbol:TPD52L1	taxid:9606	signalink:RTK	uniprot:Q16890|innatedb:IDBG-96106|ensembl:ENSG00000111907|refseq:NP_001003396|uniprotkb:Q16890|uniprotkb:TPD53_HUMAN|refseq:NP_001003397|refseq:NP_003278|refseq:NP_001003395|refseq:NP_001278955|refseq:NP_001287923|hgnc:TPD52L1(display_short)	
17	uniprot:Q16891	gene symbol:IMMT	taxid:9606	signalink:JAK/STAT	uniprot:Q16891|innatedb:IDBG-59681|ensembl:ENSG00000132305|uniprotkb:IMMT_HUMAN|refseq:NP_006830|uniprotkb:Q16891|refseq:NP_001093639|refseq:NP_001093640|hgnc:IMMT(display_short)	
18	uniprot:P41161	gene symbol:ETV5	taxid:9606	signalink:IIP	uniprot:P41161|innatedb:IDBG-408468|ensembl:ENSG00000244405|uniprotkb:ETV5_HUMAN|refseq:NP_004445|uniprotkb:P41161|hgnc:ETV5(display_short)	
19	uniprot:Q16548	gene symbol:BCL2A1	taxid:9606	signalink:RTK	uniprot:Q16548|innatedb:IDBG-25591|ensembl:ENSG00000140379|uniprotkb:B2LA1_HUMAN|refseq:NP_004040|uniprotkb:Q16548|refseq:NP_001108207|hgnc:BCL2A1(display_short)	
20	uniprot:Q9H0S4	gene symbol:DDX47	taxid:9606	signalink:IIP	uniprot:Q9H0S4|innatedb:IDBG-237721|ensembl:ENSG00000213782|uniprotkb:DDX47_HUMAN|refseq:NP_057439|uniprotkb:Q9H0S4|refseq:NP_957518|hgnc:DDX47(display_short)	
21	uniprot:O43623	gene symbol:SNAI2	taxid:9606	signalink:IIP	uniprot:O43623|innatedb:IDBG-21210|ensembl:ENSG00000019549|refseq:NP_003059|uniprotkb:O43623|uniprotkb:SNAI2_HUMAN|hgnc:SNAI2(display_short)	
22	uniprot:P27986	gene symbol:PIK3R1	taxid:9606	reactome:R-HSA-198203|reactome:R-HSA-2730905|reactome:R-HSA-2424491|signalink:JAK/STAT|reactome:R-HSA-2029485|signalink:TCR|reactome:R-HSA-2219530|reactome:R-HSA-1660499|reactome:R-HSA-210993|reactome:R-HSA-373753|signalink:RTK|signalink:IIP|reactome:R-HSA-114604	refseq:NP_852664|innatedb:IDBG-25037|uniprotkb:P27986|refseq:NP_001229395|refseq:NP_852556|refseq:NP_852665|uniprotkb:P85A_HUMAN|uniprot:P27986|hgnc:PIK3R1(display_short)|ensembl:ENSG00000145675|shortlabel:PIK3R1	
23	uniprot:Q16763	gene symbol:UBE2S	taxid:9606	signalink:IIP	uniprot:Q16763|innatedb:IDBG-70722|ensembl:ENSG00000108106|refseq:NP_055316|uniprotkb:Q16763|uniprotkb:UBE2S_HUMAN|hgnc:UBE2S(display_short)	
24	uniprot:P25054	hgnc:APC	taxid:9606	acsn:ADHERENS_JUNCTIONS|signalink:WNT|acsn:DESMOSOMES|acsn:EMT_REGULATORS|signalink:IIP|acsn:CELL_CELL_ADHESIONS	refseq:NP_000029|trembl:A5HB96|trembl:A5HB97|trembl:A5HB94|trembl:A5HB95|trembl:Q5EBR8|trembl:Q5EBR9|trembl:E7EMH9|trembl:Q16097|ensembl:ENSG00000134982|gene symbol:APC|trembl:Q4LE70|trembl:A1YIQ7|trembl:Q16098|trembl:A5JUM7|trembl:A5JUM6|innatedb:IDBG-37007|trembl:Q9HAW6|trembl:A5JUM9|trembl:A5JUM8|uniprot:P25054|trembl:A1YIX6|trembl:D6RFL6|uniprotkb:P25054|trembl:B7Z2B6|trembl:Q9P119|trembl:A1YR11|trembl:Q7Z2Q8|refseq:NP_001120983|refseq:NP_001120982|trembl:E9PFT7|trembl:Q9UM98|hgnc:APC|uniprotkb:APC_HUMAN|trembl:Q5EEK4|trembl:R4GMU6|hgnc:APC(display_short)|shortlabel:APC	
25	uniprot:Q53EL6	hgnc:PDCD4	taxid:9606	signalink:IIP|signalink:TNF/Apoptosis|signalink:RTK	uniprotkb:Q53EL6|refseq:NP_663314|uniprot:Q53EL6|refseq:NP_001186421|refseq:NP_055271|hgnc:PDCD4(display_short)|trembl:Q5VZS7|uniprotkb:PDCD4_HUMAN|hgnc:PDCD4|ensembl:ENSG00000150593|innatedb:IDBG-89535|gene symbol:PDCD4	
26	uniprot:P21554	shortlabel:CNR1	taxid:9606	signalink:GPCR|signalink:GPCR|signalink:GPCR		
27	uniprot:O00512	hgnc:BCL9	taxid:9606	signalink:WNT	hgnc:BCL9|shortlabel:BCL9	
28	uniprot:P61313	gene symbol:RPL15	taxid:9606	signalink:IIP	uniprot:P61313|innatedb:IDBG-22156|ensembl:ENSG00000174748|uniprotkb:P61313|uniprotkb:RL15_HUMAN|refseq:NP_001240312|refseq:NP_001240313|refseq:NP_001240308|refseq:NP_001240309|refseq:NP_001240311|refseq:NP_002939|hgnc:RPL15(display_short)	
29	uniprot:Q8NEC5	gene symbol:CATSPER1	taxid:9606	signalink:IIP	uniprot:Q8NEC5|innatedb:IDBG-58303|ensembl:ENSG00000175294|uniprotkb:CTSR1_HUMAN|refseq:NP_444282|uniprotkb:Q8NEC5|hgnc:CATSPER1(display_short)	
30	uniprot:Q99705	shortlabel:MCHR1	taxid:9606	signalink:GPCR|signalink:GPCR|signalink:GPCR		
31	uniprot:Q99704	gene symbol:DOK1	taxid:9606	signalink:IIP	uniprot:Q99704|innatedb:IDBG-57879|ensembl:ENSG00000115325|uniprotkb:DOK1_HUMAN|refseq:NP_001372|uniprotkb:Q99704|refseq:NP_001184189|hgnc:DOK1(display_short)	
32	uniprot:P05161	gene symbol:ISG15	taxid:9606	signalink:IIP|signalink:JAK/STAT	hgnc:ISG15(display_short)|uniprot:P05161|uniprotkb:P05161|ensembl:ENSG00000187608|innatedb:IDBG-84312|refseq:NP_005092|uniprotkb:ISG15_HUMAN|shortlabel:ISG15	
33	uniprot:Q99706	gene symbol:KIR2DL4	taxid:9606	signalink:RTK	uniprot:Q99706|innatedb:IDBG-69383|ensembl:ENSG00000189013|refseq:NP_001074241|uniprotkb:KI2L4_HUMAN|refseq:NP_001074239|uniprotkb:Q99706|refseq:NP_002246|hgnc:KIR2DL4(display_short)	
34	uniprot:Q99700	gene symbol:ATXN2	taxid:9606	signalink:RTK	uniprot:Q99700|innatedb:IDBG-57479|ensembl:ENSG00000204842|uniprotkb:ATX2_HUMAN|refseq:NP_002964|uniprotkb:Q99700|hgnc:ATXN2(display_short)	
35	uniprot:P05164	gene symbol:MPO	taxid:9606	signalink:IIP	uniprot:P05164|innatedb:IDBG-60932|ensembl:ENSG00000005381|refseq:NP_000241|uniprotkb:P05164|uniprotkb:PERM_HUMAN|hgnc:MPO(display_short)	
36	uniprot:P60953	hgnc:CDC42	taxid:9606	acsn:EMT_REGULATORS|signalink:Rho/Cytoskeleton|signalink:IIP	refseq:NP_001034891|uniprotkb:CDC42_HUMAN|uniprot:P60953|refseq:NP_001782|innatedb:IDBG-93614|ensembl:ENSG00000070831|trembl:Q5JYX0|hgnc:CDC42(display_short)|gene symbol:CDC42|refseq:NP_426359|uniprotkb:P60953|hgnc:CDC42|shortlabel:CDC42	
37	uniprot:Q99708	hgnc:RBBP8	taxid:9606	signalink:IIP|acsn:G2_M_CHECKPOINT|acsn:G1_S_CHECKPOINT|acsn:A_NHEJ	trembl:F6Q6H0|uniprotkb:COM1_HUMAN|refseq:NP_976036|uniprotkb:Q99708|trembl:J3QL00|hgnc:RBBP8|trembl:I6L8A6|refseq:NP_976037|refseq:NP_002885|trembl:J3QLH2|trembl:J3QSH7|trembl:J3QLW6|uniprot:Q99708|ensembl:ENSG00000101773|innatedb:IDBG-1496|trembl:J3KSA4|hgnc:RBBP8(display_short)|trembl:J3QL93|trembl:V9GZ40|trembl:J3QRM0|gene symbol:RBBP8	
38	uniprot:P14625	hgnc:HSP90B1	taxid:9606	acsn:FANCONI|signalink:TNF/Apoptosis|acsn:HR|acsn:CYCLIND|signalink:RTK|acsn:MOMP_REGULATION|signalink:IIP|acsn:G2_M_CHECKPOINT	uniprotkb:ENPL_HUMAN|ensembl:ENSG00000166598|trembl:Q96GW1|innatedb:IDBG-54092|trembl:H0YIV0|refseq:NP_003290|uniprot:P14625|uniprotkb:P14625|trembl:F8W026|hgnc:HSP90B1|hgnc:HSP90B1(display_short)|trembl:V9HWP2|trembl:F8VPC7|gene symbol:HSP90B1	
39	uniprot:Q15672	hgnc:TWIST1	taxid:9606	acsn:EMT_REGULATORS	trembl:H7BY00|trembl:H7C4D7|hgnc:TWIST1	
40	uniprot:Q92887	gene symbol:ABCC2	taxid:9606	signalink:IIP	uniprot:Q92887|innatedb:IDBG-86121|ensembl:ENSG00000023839|uniprotkb:MRP2_HUMAN|refseq:NP_000383|uniprotkb:Q92887|hgnc:ABCC2(display_short)	
41	uniprot:Q8ND90	gene symbol:PNMA1	taxid:9606	signalink:IIP	uniprot:Q8ND90|innatedb:IDBG-11629|ensembl:ENSG00000176903|refseq:NP_006020|uniprotkb:PNMA1_HUMAN|uniprotkb:Q8ND90|hgnc:PNMA1(display_short)	
42	uniprot:P12755	gene symbol:SKI	taxid:9606	signalink:TGF|signalink:IIP	entrez gene/locuslink:SKI|innatedb:IDBG-86169|uniprot:P12755|ensembl:ENSG00000157933|hgnc:SKI(display_short)|uniprotkb:P12755|uniprotkb:SKI_HUMAN|refseq:NP_003027|shortlabel:SKI	
43	uniprot:Q92888	gene symbol:ARHGEF1	taxid:9606	signalink:IIP|signalink:GPCR	uniprotkb:ARHG1_HUMAN|refseq:NP_004697|uniprot:Q92888|refseq:NP_945353|refseq:NP_945328|uniprotkb:Q92888|hgnc:ARHGEF1(display_short)|innatedb:IDBG-53394|ensembl:ENSG00000076928|shortlabel:ARHGEF1	
44	uniprot:Q9UNZ2	gene symbol:NSFL1C	taxid:9606	signalink:IIP	uniprot:Q9UNZ2|innatedb:IDBG-39809|ensembl:ENSG00000088833|refseq:NP_057227|uniprotkb:NSF1C_HUMAN|uniprotkb:Q9UNZ2|refseq:NP_061327|refseq:NP_001193665|hgnc:NSFL1C(display_short)	
45	uniprot:O95711	gene symbol:LY86	taxid:9606	signalink:TLR	uniprot:O95711|innatedb:IDBG-59283|ensembl:ENSG00000112799|uniprotkb:LY86_HUMAN|uniprotkb:O95711|refseq:NP_004262|hgnc:LY86(display_short)	
46	uniprot:O15409	gene symbol:FOXP2	taxid:9606	signalink:IIP	uniprot:O15409|innatedb:IDBG-36961|ensembl:ENSG00000128573|uniprotkb:FOXP2_HUMAN|uniprotkb:O15409|refseq:NP_001166238|refseq:NP_683697|refseq:NP_683696|refseq:NP_683698|refseq:NP_001166237|refseq:NP_055306|hgnc:FOXP2(display_short)	
47	uniprot:O60825	hgnc:PFKFB2	taxid:9606	acsn:MITOCH_METABOLISM|signalink:RTK	hgnc:PFKFB2|trembl:B4DI16|trembl:B4DY91|trembl:B0FLL2|entrez gene/locuslink:PFKFB2	
48	uniprot:P15391	gene symbol:CD19	taxid:9606	signalink:IIP|signalink:BCR	refseq:NP_001761|refseq:NP_001171569|hgnc:CD19(display_short)|uniprotkb:P15391|uniprotkb:CD19_HUMAN|ensembl:ENSG00000177455|uniprot:P15391|innatedb:IDBG-23791|shortlabel:CD19	
49	uniprot:O15155	gene symbol:BET1	taxid:9606	signalink:IIP	uniprot:O15155|innatedb:IDBG-27278|ensembl:ENSG00000105829|uniprotkb:BET1_HUMAN|refseq:NP_005859|uniprotkb:O15155|hgnc:BET1(display_short)	
50	uniprot:Q9Y508	gene symbol:RNF114	taxid:9606	signalink:IIP	uniprot:Q9Y508|innatedb:IDBG-80639|ensembl:ENSG00000124226|refseq:NP_061153|uniprotkb:Q9Y508|uniprotkb:RN114_HUMAN|hgnc:RNF114(display_short)	
51	uniprot:Q8IVF7	shortlabel:FMNL3	taxid:9606	signalink:Rho/Cytoskeleton		
52	uniprot:O95573	gene symbol:ACSL3	taxid:9606	signalink:IIP	uniprot:O95573|innatedb:IDBG-82223|ensembl:ENSG00000123983|uniprotkb:ACSL3_HUMAN|refseq:NP_004448|uniprotkb:O95573|refseq:NP_976251|hgnc:ACSL3(display_short)	
53	uniprot:P29033	gene symbol:GJB2	taxid:9606	signalink:RTK	uniprot:P29033|innatedb:IDBG-13132|ensembl:ENSG00000165474|uniprotkb:CXB2_HUMAN|refseq:NP_003995|uniprotkb:P29033|hgnc:GJB2(display_short)	
54	uniprot:P53041	hgnc:PPP5C	taxid:9606	acsn:S_PHASE_CHECKPOINT|signalink:GPCR|signalink:TNF/Apoptosis	trembl:Q9BPW0|trembl:A8MU39|hgnc:PPP5C|trembl:H0YDU8|shortlabel:PPP5C	
55	uniprot:P56277	gene symbol:MTCP1NB	taxid:9606	signalink:IIP	uniprot:P56277|innatedb:IDBG-92314|ensembl:ENSG00000182712|uniprotkb:MTCNB_HUMAN|refseq:NP_001018024|uniprotkb:P56277|hgnc:CMC4(display_short)	
56	uniprot:Q07960	shortlabel:ARHGAP1	taxid:9606	signalink:Rho/Cytoskeleton		
57	uniprot:P56279	gene symbol:TCL1A	taxid:9606	signalink:IIP	uniprot:P56279|innatedb:IDBG-18937|ensembl:ENSG00000100721|refseq:NP_068801|uniprotkb:P56279|uniprotkb:TCL1A_HUMAN|refseq:NP_001092195|hgnc:TCL1A(display_short)	
58	uniprot:P56278	gene symbol:MTCP1	taxid:9606	signalink:IIP	uniprot:P56278|innatedb:IDBG-231611|ensembl:ENSG00000214827|uniprotkb:MTCP1_HUMAN|refseq:NP_001018025|uniprotkb:P56278|hgnc:MTCP1(display_short)	
59	uniprot:P03915	hgnc:MT-ND5	taxid:9606	acsn:MITOCH_METABOLISM	hgnc:MT-ND5	
60	uniprot:P11229	gene symbol:CHRM1	taxid:9606	signalink:IIP|signalink:GPCR	innatedb:IDBG-52216|ensembl:ENSG00000168539|uniprot:P11229|uniprotkb:P11229|uniprotkb:ACM1_HUMAN|hgnc:CHRM1(display_short)|refseq:NP_000729|shortlabel:CHRM1	
61	uniprot:P62837	gene symbol:UBE2D2	taxid:9606	signalink:IIP|signalink:TLR	refseq:NP_862821|ensembl:ENSG00000131508|refseq:NP_003330|hgnc:UBE2D2(display_short)|innatedb:IDBG-47921|uniprot:P62837|uniprotkb:UB2D2_HUMAN|uniprotkb:P62837|shortlabel:UBE2D2	
62	uniprot:P62834	gene symbol:RAP1A	taxid:9606	signalink:IIP	uniprot:P62834|innatedb:IDBG-101087|ensembl:ENSG00000116473|uniprotkb:P62834|uniprotkb:RAP1A_HUMAN|refseq:NP_002875|refseq:NP_001010935|refseq:NP_001278825|hgnc:RAP1A(display_short)	
63	uniprot:P32189	gene symbol:GK	taxid:9606	signalink:RTK	uniprot:P32189|innatedb:IDBG-53826|ensembl:ENSG00000198814|refseq:NP_976325|uniprotkb:GLPK_HUMAN|refseq:NP_000158|uniprotkb:P32189|refseq:NP_001121599|refseq:NP_001191948|hgnc:GK(display_short)	
64	uniprot:P11226	gene symbol:MBL2	taxid:9606	signalink:TLR	uniprot:P11226|innatedb:IDBG-74690|ensembl:ENSG00000165471|uniprotkb:MBL2_HUMAN|refseq:NP_000233|uniprotkb:P11226|hgnc:MBL2(display_short)	
65	uniprot:P16871	gene symbol:IL7R	taxid:9606	signalink:IIP|signalink:JAK/STAT	hgnc:IL7R(display_short)|refseq:NP_002176|uniprot:P16871|uniprotkb:P16871|ensembl:ENSG00000168685|uniprotkb:IL7RA_HUMAN|innatedb:IDBG-16161|shortlabel:IL7R	
66	uniprot:P49674	gene symbol:CSNK1E	taxid:9606	signalink:IIP|signalink:Hippo	uniprotkb:P49674|uniprotkb:KC1E_HUMAN|refseq:NP_001276841|uniprot:P49674|innatedb:IDBG-236645|refseq:NP_689407|refseq:NP_001885|ensembl:ENSG00000213923|hgnc:CSNK1E(display_short)|entrez gene/locuslink:CSNK1E	
67	uniprot:O75448	gene symbol:MED24	taxid:9606	signalink:IIP	uniprot:O75448|innatedb:IDBG-46943|ensembl:ENSG00000008838|uniprotkb:MED24_HUMAN|refseq:NP_001254726|uniprotkb:O75448|refseq:NP_055630|refseq:NP_001072986|hgnc:MED24(display_short)	
68	uniprot:O75449	gene symbol:KATNA1	taxid:9606	signalink:RTK	uniprot:O75449|innatedb:IDBG-97750|ensembl:ENSG00000186625|uniprotkb:KTNA1_HUMAN|refseq:NP_001191005|uniprotkb:O75449|refseq:NP_008975|hgnc:KATNA1(display_short)	
69	uniprot:P01210	shortlabel:PENK	taxid:9606	signalink:GPCR		
70	uniprot:P01213	shortlabel:PDYN	taxid:9606	signalink:GPCR		
71	uniprot:Q9HD45	gene symbol:TM9SF3	taxid:9606	signalink:TLR	uniprot:Q9HD45|innatedb:IDBG-83832|ensembl:ENSG00000077147|refseq:NP_064508|uniprotkb:Q9HD45|uniprotkb:TM9S3_HUMAN|hgnc:TM9SF3(display_short)	
72	uniprot:O75444	gene symbol:MAF	taxid:9606	signalink:JAK/STAT	uniprot:O75444|innatedb:IDBG-43180|ensembl:ENSG00000178573|uniprotkb:MAF_HUMAN|refseq:NP_005351|uniprotkb:O75444|refseq:NP_001026974|hgnc:MAF(display_short)	
73	uniprot:P78527	hgnc:PRKDC	taxid:9606	signalink:IIP|signalink:TNF/Apoptosis|acsn:C_NHEJ|signalink:RTK	trembl:F5GX40|ensembl:ENSG00000253729|uniprotkb:P78527|refseq:NP_001075109|uniprot:P78527|trembl:H0YG84|refseq:NP_008835|hgnc:PRKDC|hgnc:PRKDC(display_short)|uniprotkb:PRKDC_HUMAN|innatedb:IDBG-408612|gene symbol:PRKDC	
74	uniprot:Q6VAB6	gene symbol:KSR2	taxid:9606	signalink:IIP	uniprot:Q6VAB6|innatedb:IDBG-59577|ensembl:ENSG00000171435|uniprotkb:KSR2_HUMAN|uniprotkb:Q6VAB6|refseq:NP_775869|hgnc:KSR2(display_short)	
75	uniprot:Q9H5I1	gene symbol:SUV39H2	taxid:9606	signalink:IIP	uniprot:Q9H5I1|innatedb:IDBG-56187|ensembl:ENSG00000152455|refseq:NP_001180355|uniprotkb:Q9H5I1|uniprotkb:SUV92_HUMAN|refseq:NP_001180353|refseq:NP_001180354|refseq:NP_078946|refseq:NP_001180356|hgnc:SUV39H2(display_short)	
76	uniprot:O96005	gene symbol:CLPTM1	taxid:9606	signalink:TLR	uniprot:O96005|innatedb:IDBG-56971|ensembl:ENSG00000104853|uniprotkb:CLPT1_HUMAN|refseq:NP_001285|uniprotkb:O96005|refseq:NP_001269105|refseq:NP_001269104|hgnc:CLPTM1(display_short)	
77	uniprot:O96000	hgnc:NDUFB10	taxid:9606	acsn:MITOCH_METABOLISM|signalink:RTK	uniprotkb:O96000|uniprotkb:NDUBA_HUMAN|innatedb:IDBG-9472|hgnc:NDUFB10|hgnc:NDUFB10(display_short)|refseq:NP_004539|ensembl:ENSG00000140990|uniprot:O96000|gene symbol:NDUFB10	
78	uniprot:P49458	gene symbol:SRP9	taxid:9606	signalink:JAK/STAT	uniprot:P49458|innatedb:IDBG-106960|ensembl:ENSG00000143742|refseq:NP_003124|uniprotkb:P49458|uniprotkb:SRP09_HUMAN|refseq:NP_001123912|hgnc:SRP9(display_short)	
79	uniprot:P49450	shortlabel:CENPA	taxid:9606	reactome:R-HSA-68877|signalink:Rho/Cytoskeleton|reactome:R-HSA-2500257|reactome:R-HSA-2467813		
80	uniprot:P49902	gene symbol:NT5C2	taxid:9606	signalink:IIP	uniprot:P49902|innatedb:IDBG-88327|ensembl:ENSG00000076685|uniprotkb:5NTC_HUMAN|refseq:NP_001127845|refseq:NP_036361|uniprotkb:P49902|hgnc:NT5C2(display_short)	
81	uniprot:Q86VW0	gene symbol:SESTD1	taxid:9606	signalink:RTK	uniprot:Q86VW0|innatedb:IDBG-76589|ensembl:ENSG00000187231|refseq:NP_835224|uniprotkb:Q86VW0|uniprotkb:SESD1_HUMAN|hgnc:SESTD1(display_short)	
82	uniprot:Q86VW2	shortlabel:ARHGEF25	taxid:9606	signalink:GPCR		
83	uniprot:P98066	gene symbol:TNFAIP6	taxid:9606	signalink:IIP	uniprot:P98066|innatedb:IDBG-72083|ensembl:ENSG00000123610|refseq:NP_009046|uniprotkb:P98066|uniprotkb:TSG6_HUMAN|hgnc:TNFAIP6(display_short)	
84	uniprot:Q5H8C1	gene symbol:FREM1	taxid:9606	signalink:RTK	uniprot:Q5H8C1|innatedb:IDBG-50859|ensembl:ENSG00000164946|refseq:NP_001171175|uniprotkb:FREM1_HUMAN|uniprotkb:Q5H8C1|refseq:NP_659403|hgnc:FREM1(display_short)	
85	uniprot:Q15036	gene symbol:SNX17	taxid:9606	signalink:IIP	uniprot:Q15036|innatedb:IDBG-38752|ensembl:ENSG00000115234|refseq:NP_001253988|refseq:NP_001253990|refseq:NP_055563|uniprotkb:Q15036|uniprotkb:SNX17_HUMAN|refseq:NP_001253989|hgnc:SNX17(display_short)	
86	uniprot:Q15034	gene symbol:HERC3	taxid:9606	signalink:IIP	uniprot:Q15034|innatedb:IDBG-29858|ensembl:ENSG00000138641|uniprotkb:HERC3_HUMAN|uniprotkb:Q15034|refseq:NP_001258531|refseq:NP_055421|hgnc:HERC3(display_short)	
87	uniprot:Q6UB35	gene symbol:MTHFD1L	taxid:9606	signalink:IIP	uniprot:Q6UB35|innatedb:IDBG-97919|ensembl:ENSG00000120254|uniprotkb:C1TM_HUMAN|refseq:NP_056255|uniprotkb:Q6UB35|refseq:NP_001229698|refseq:NP_001229696|refseq:NP_001229697|hgnc:MTHFD1L(display_short)	
88	uniprot:Q15527	gene symbol:SURF2	taxid:9606	signalink:IIP	uniprot:Q15527|innatedb:IDBG-91232|ensembl:ENSG00000148291|refseq:NP_059973|uniprotkb:Q15527|uniprotkb:SURF2_HUMAN|refseq:NP_001265857|hgnc:SURF2(display_short)	
89	uniprot:Q15526	hgnc:SURF1	taxid:9606	signalink:TNF/Apoptosis|acsn:MITOCH_METABOLISM	hgnc:SURF1	
90	uniprot:Q9UQ88	gene symbol:CDK11A	taxid:9606	signalink:IIP	uniprot:Q9UQ88|innatedb:IDBG-85824|ensembl:ENSG00000008128|uniprotkb:CD11A_HUMAN|refseq:NP_277071|uniprotkb:Q9UQ88|refseq:NP_076916|hgnc:CDK11A(display_short)	
91	uniprot:Q9UQ84	hgnc:EXO1	taxid:9606	acsn:HR|acsn:A_NHEJ|acsn:MMR	hgnc:EXO1	
92	uniprot:Q9UQ80	gene symbol:PA2G4	taxid:9606	signalink:IIP	uniprot:Q9UQ80|innatedb:IDBG-39891|ensembl:ENSG00000170515|refseq:NP_006182|uniprotkb:PA2G4_HUMAN|uniprotkb:Q9UQ80|hgnc:PA2G4(display_short)	
93	uniprot:P02746	gene symbol:C1QB	taxid:9606	signalink:IIP	uniprot:P02746|innatedb:IDBG-93747|ensembl:ENSG00000173369|uniprotkb:C1QB_HUMAN|refseq:NP_000482|uniprotkb:P02746|hgnc:C1QB(display_short)	
94	uniprot:P02745	gene symbol:C1QA	taxid:9606	signalink:IIP	uniprot:P02745|innatedb:IDBG-93718|ensembl:ENSG00000173372|uniprotkb:C1QA_HUMAN|refseq:NP_057075|uniprotkb:P02745|hgnc:C1QA(display_short)	
