Q15572	P20226	7801130;7801130	physical interaction;physical interaction	coimmunoprecipitation;biochemical
P08047	Q00403	7824954	physical interaction	experimental interaction detection
P25490	Q00403	7824954	physical interaction	experimental interaction detection
P21675	P06400	7724524;7724524;7724524;7724524	physical interaction;physical interaction;physical interaction;physical interaction	two hybrid;experimental interaction detection;coimmunoprecipitation;molecular sieving
P35269	P11831	7854423;7854423;7854423	physical interaction;physical interaction;physical interaction	two hybrid;molecular sieving;comigration in non denaturing gel electrophoresis
P04637	Q27272	7809597	physical interaction	molecular sieving
Q16594	P04637	7809597;11278372	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
P04637	P49848	7809597	physical interaction	molecular sieving
P25490	P08047	8327494;8327494;8327494	physical interaction;physical interaction;physical interaction	comigration in non denaturing gel electrophoresis;experimental interaction detection;molecular sieving
P18846	P03254	8139685;8139685;8139685;8139685	physical interaction;physical interaction;physical interaction;physical interaction	experimental interaction detection;molecular sieving;biochemical;comigration in non denaturing gel electrophoresis
P15336	P03254	8139685;8139685;8139685;8139685;8139685	physical interaction;physical interaction;physical interaction;physical interaction;physical interaction	comigration in non denaturing gel electrophoresis;experimental interaction detection;molecular sieving;biochemical;biochemical
P45984	P03254	8139685;8139685;8139685;8139685	physical interaction;physical interaction;physical interaction;physical interaction	biochemical;comigration in non denaturing gel electrophoresis;molecular sieving;experimental interaction detection
P22415	P03254	8139685;8139685;8139685;8139685	physical interaction;physical interaction;physical interaction;physical interaction	biochemical;molecular sieving;experimental interaction detection;comigration in non denaturing gel electrophoresis
P06400	P03254	23783631;8139685;8139685;23783631;8139685;23783631;8139685	direct interaction;physical interaction;physical interaction;direct interaction;physical interaction;direct interaction;physical interaction	fluorescent resonance energy transfer;molecular sieving;experimental interaction detection;classical fluorescence spectroscopy;biochemical;classical fluorescence spectroscopy;comigration in non denaturing gel electrophoresis
P06400	P32519	8493578;8493578;8493578	physical interaction;physical interaction;physical interaction	coimmunoprecipitation;biochemical;molecular sieving
P29374	P06400	8414517	physical interaction	biochemical
P06400	P29375	8414517;22615382;22615382	physical interaction;physical association;physical association	biochemical;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q13029	P06400	7538672;7538672;7538672	physical interaction;physical interaction;physical interaction	coimmunoprecipitation;two hybrid;biochemical
P05814	P00772	9187653;9187653	direct interaction;physical interaction	x-ray crystallography;biophysical
Q15544	Q15543	7729427;7729427	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
Q15544	P20226	7729427;7729427	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
Q15543	P20226	7729427;7729427	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
Q15543	Q12962	7729427;7729427;23292512	physical interaction;physical interaction;physical association	molecular sieving;coimmunoprecipitation;anti bait coimmunoprecipitation
Q16514	P20226	7729427;7729427	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
Q16514	Q15544	7729427;7729427	physical interaction;physical interaction	coimmunoprecipitation;molecular sieving
Q12962	Q16514	7729427;7729427	physical interaction;physical interaction	molecular sieving;coimmunoprecipitation
P21675	P03254	7565781	physical interaction	experimental interaction detection
Q08462	P08752	9252377	physical interaction	biochemical
Q16576	P06400	2005966	physical interaction	coimmunoprecipitation
Q8NEB9	P06127	9079809	physical interaction	experimental interaction detection
Q00839	P06127	9079809	physical interaction	experimental interaction detection
P06127	P06239	7513045;7513045	physical interaction;physical interaction	biochemical;coimmunoprecipitation
Q13671	P01112	9144171;9144171;9144171;9144171;24441586	physical interaction;genetic interference;physical interaction;physical interaction;direct interaction	biochemical;genetic interference;coimmunoprecipitation;two hybrid;nuclear magnetic resonance
P42684	Q13671	9144171;9144171	physical interaction;physical interaction	biochemical;coimmunoprecipitation
P16333	P42768	7565724	physical interaction	experimental interaction detection
P62993	P09759	8798570	physical interaction	biochemical
P20827	P29317	8139691;20505120;22244754	physical interaction;direct interaction;physical association	molecular sieving;x-ray crystallography;anti tag coimmunoprecipitation
Q13158	Q15628	8565075;23955153	physical interaction;physical association	experimental interaction detection;anti tag coimmunoprecipitation
Q13158	P25445	20935634;19118384;20935634;20935634;20935634;19118384;19118384;19118384;20935634;19118384;19118384;20935634;20935634;19118384;7538907;20935634;21713032	direct interaction;direct interaction;direct interaction;physical association;physical association;direct interaction;physical association;direct interaction;direct interaction;physical association;direct interaction;direct interaction;direct interaction;direct interaction;physical interaction;direct interaction;physical association	fluorescent resonance energy transfer;molecular sieving;transmission electron microscopy;pull down;pull down;x-ray crystallography;pull down;electron tomography;molecular sieving;pull down;molecular sieving;light scattering;fluorescent resonance energy transfer;cosedimentation in solution;two hybrid;mass spectrometry studies of complexes;anti bait coimmunoprecipitation
Q13596	P00533	8638121	physical interaction	two hybrid
P25445	Q13546	7538908	physical interaction	two hybrid
P25445	P25445	7538908	physical interaction	two hybrid
P19438	Q13546	7538908	physical interaction	two hybrid
Q13546	Q15628	8612133	physical interaction	experimental interaction detection
Q13546	P39429	8702708;8702708	physical interaction;physical interaction	experimental interaction detection;coimmunoprecipitation
P51617	P14778	8599092;8599092	physical interaction;physical interaction	coimmunoprecipitation;experimental interaction detection
Q03519	P13747	9427624	physical interaction	coimmunoprecipitation
P27797	P13747	9427624	physical interaction	coimmunoprecipitation
P20339	P21856	9427626;9427626	physical interaction;physical interaction	molecular sieving;experimental interaction detection
P09086	P20226	8202368;8202368	physical interaction;physical interaction	coimmunoprecipitation;biochemical
P20226	P14859	8202368;8202368	physical interaction;physical interaction	biochemical;coimmunoprecipitation
P09086	P13393	8202368	physical interaction	coimmunoprecipitation
Q03052	P30681	7720710	physical interaction	experimental interaction detection
P09661	Q12874	8211112	physical interaction	comigration in non denaturing gel electrophoresis
P09661	P21372	8969184	physical interaction	biophysical
P22681	P05783	9367879	physical interaction	two hybrid
Q12965	P22681	9367879	physical interaction	two hybrid
P22681	P15498	9200440	genetic interference	genetic interference
P62993	P22681	8950973	physical interaction	experimental interaction detection
P10721	P62993	8950973	physical interaction	coimmunoprecipitation
P46108	P22681	9178909	physical interaction	experimental interaction detection
P22681	P27986	9178909	physical interaction	experimental interaction detection
P20339	Q61598	7782346	physical interaction	two hybrid
P62820	Q61598	7782346	physical interaction	experimental interaction detection
P20339	Q62145	7782346	physical interaction	two hybrid
P35568	P06213	7935368;7935368;17167487	physical interaction;physical interaction;physical association	two hybrid;biochemical;anti bait coimmunoprecipitation
P10415	Q07813	7937747	physical interaction	two hybrid
P10415	Q07820	7937747	physical interaction	two hybrid
P19438	P19438	8077196;22801493;22801493	physical interaction;physical association;physical association	two hybrid;bioluminescence resonance energy transfer;fluorescent resonance energy transfer
P15923	P10085	8383120	physical interaction	two hybrid
P15923	P41136	8383120	physical interaction	two hybrid
P15923	P20428	1311321;1311321	physical interaction;physical interaction	biophysical;comigration in non denaturing gel electrophoresis
P81274	P04899	7589456;7589456	physical interaction;physical interaction	two hybrid;biochemical
P29353	P08069	7559507	physical interaction	two hybrid
P29353	P06213	7559507	physical interaction	two hybrid
P27986	P06213	7589433	physical interaction	two hybrid
P27986	P08069	7589433	physical interaction	two hybrid
P15056	P68511	8668348	physical interaction	two hybrid
P15056	P68255	8668348	physical interaction	two hybrid
P15056	P63102	8668348	physical interaction	two hybrid
P15056	Q63932	8668348	physical interaction	two hybrid
P01112	P15056	8668348;24441586	physical interaction;direct interaction	two hybrid;nuclear magnetic resonance
P04049	P01112	18073111;20133694;20080631;20133694;9261098	direct interaction;physical association;direct interaction;physical association;physical interaction	molecular sieving;pull down;fluorescent resonance energy transfer;pull down;coimmunoprecipitation
P19878	P14598	8676437	physical interaction	two hybrid
P30304	P31946	7644510	physical interaction	two hybrid
P30304	P42655	7644510	physical interaction	two hybrid
P31946	P30305	7644510	physical interaction	two hybrid
P42655	P30305	7644510	physical interaction	two hybrid
Q6FHM2	P04049	7782277;7782277	physical interaction;physical interaction	biochemical;two hybrid
P63104	P04049	7935795	physical interaction	two hybrid
P31946	P04049	7935795	physical interaction	two hybrid
P04049	P02340	7784054	physical interaction	biochemical
Q14451	Q06124	8622870	physical interaction	two hybrid
Q13424	Q14205	8612778	physical interaction	two hybrid
P46939	Q13424	8576247	physical interaction	coimmunoprecipitation
Q13424	Q91493	8576247	physical interaction	coimmunoprecipitation
Q13884	Q14205	7844150	physical interaction	coimmunoprecipitation
P46939	Q13884	7844150	physical interaction	coimmunoprecipitation
P05067	P05067	20212142;9889152;8700886;8700886;24462250;20212142;20212142;20212142;21113149;21113149	direct interaction;physical interaction;physical interaction;physical interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical association;physical association	static light scattering;experimental interaction detection;electron microscopy;two hybrid;solid state nmr;x-ray crystallography;molecular sieving;dynamic light scattering;molecular sieving;comigration in sds page
P02593	P17677	8872303	physical interaction	two hybrid
Q01094	Q08639	8405995	physical interaction	molecular sieving
Q14186	Q14209	7739537;8657117	physical interaction;physical interaction	comigration in non denaturing gel electrophoresis;experimental interaction detection
Q14209	Q14188	7739537	physical interaction	comigration in non denaturing gel electrophoresis
P06400	Q14209	8657117;7739537	physical interaction;physical interaction	coimmunoprecipitation;comigration in non denaturing gel electrophoresis
Q14186	P06400	7739537	physical interaction	coimmunoprecipitation
P28749	Q14186	7739537	physical interaction	coimmunoprecipitation
P06400	Q14188	7739537	physical interaction	coimmunoprecipitation
P28749	Q14188	7739537	physical interaction	coimmunoprecipitation
P08069	Q06124	8895367	physical interaction	two hybrid
P07948	P22681	9160881	physical interaction	two hybrid
P15924	P20152	9261168	physical interaction	two hybrid
P15924	Q64507	9261168	physical interaction	two hybrid
P05787	P15924	9261168	physical interaction	two hybrid
P15924	P05783	9261168	physical interaction	two hybrid
P15924	Q9D646	7525601;7525601	physical interaction;physical interaction	biophysical;experimental interaction detection
P13647	P15924	7525601;7525601	physical interaction;physical interaction	biophysical;experimental interaction detection
P02538	P15924	7525601;7525601	physical interaction;physical interaction	biophysical;experimental interaction detection
P05783	P20152	8576158	physical interaction	two hybrid
P05787	P05783	8576158	physical interaction	two hybrid
P15173	P15923	1325437	physical interaction	two hybrid
P12931	P20248	8479754	physical interaction	biophysical
P24385	P12931	8479754	physical interaction	biophysical
P24385	P61024	8479754	physical interaction	biophysical
P24385	P06493	8479754	physical interaction	coimmunoprecipitation
P24385	P24941	8479754	physical interaction	coimmunoprecipitation
P20248	Q96TE0	8684460	direct interaction	x-ray crystallography
P24941	Q96TE0	8684460	direct interaction	x-ray crystallography
P24941	P20248	12244298;10559988;10930425;24358021;7630397;7630397	direct interaction;direct interaction;physical interaction;direct interaction;direct interaction;direct interaction	x-ray crystallography;x-ray crystallography;coimmunoprecipitation;pull down;x-ray crystallography;x-ray crystallography
Q96TE0	P11802	8822197	physical interaction	coimmunoprecipitation
Q00534	Q96TE0	8822197	physical interaction	coimmunoprecipitation
P06400	Q00534	8822197	physical interaction	coimmunoprecipitation
P30279	P11802	9325318	physical interaction	coimmunoprecipitation
P30279	Q96TE0	9325318;9325318	physical interaction;physical interaction	coimmunoprecipitation;biophysical
P01100	P20226	7685215;7685215	physical interaction;physical interaction	coimmunoprecipitation;biochemical
P20226	P05412	7685215;7685215	physical interaction;physical interaction	coimmunoprecipitation;biochemical
P27824	P11166	8662691	physical interaction	coimmunoprecipitation
P27797	P11166	8662691	physical interaction	coimmunoprecipitation
P27037	P27037	8612709	physical interaction	coimmunoprecipitation
P27037	Q04771	8612709	physical interaction	coimmunoprecipitation
P36896	P27037	8612709	physical interaction	coimmunoprecipitation
P24588	P17252	8599116;8599116	physical interaction;physical interaction	coimmunoprecipitation;experimental interaction detection
P31323	P31323	7829531;7829531	physical interaction;physical interaction	biophysical;biochemical
P31323	P24275	7829531;7829531	physical interaction;physical interaction	biophysical;biochemical
P06493	P31322	8516283	physical interaction	two hybrid
P11137	P31322	2254332	physical interaction	experimental interaction detection
P40189	P23458	9388212;21220115;21220115;9388212;21220115	physical interaction;association;physical association;physical interaction;physical association	experimental interaction detection;ion exchange chromatography;molecular sieving;coimmunoprecipitation;transmission electron microscopy
P29597	P40189	9388212;9388212	physical interaction;physical interaction	experimental interaction detection;coimmunoprecipitation
P40189	Q06124	9388212	physical interaction	coimmunoprecipitation
P23458	P17181	9334213;9334213;9334213	genetic interference;physical interaction;physical interaction	genetic interference;two hybrid;biochemical
P17181	P01563	7592797;9334213	physical interaction;genetic interference	biochemical;genetic interference
P01111	Q62120	8876196	physical interaction	experimental interaction detection
P04049	P01111	21478863;20080631;18641128;8876196	physical association;direct interaction;physical association;physical interaction	anti tag coimmunoprecipitation;fluorescent resonance energy transfer;pull down;experimental interaction detection
P10912	Q62120	7956946;7956946	physical interaction;physical interaction	experimental interaction detection;coimmunoprecipitation
P45984	P42227	7568080	physical interaction	two hybrid
P17535	P42227	7568080	physical interaction	two hybrid
P15260	P42224	8910398	physical interaction	coimmunoprecipitation
P23458	Q03405	9417082	physical interaction	coimmunoprecipitation
P29597	Q03405	9417082	physical interaction	coimmunoprecipitation
Q03405	P39688	9417082	physical interaction	coimmunoprecipitation
P07948	Q03405	9417082	physical interaction	coimmunoprecipitation
Q03405	P09769	9417082	physical interaction	coimmunoprecipitation
Q03405	P08631	9417082	physical interaction	coimmunoprecipitation
P42229	P09619	9484840	physical interaction	molecular sieving
P04141	P32927	7957082;7957082;1702217	physical interaction;physical interaction;direct interaction	experimental interaction detection;biochemical;cross-linking study
P05113	P32927	7957082;7957082	physical interaction;physical interaction	experimental interaction detection;biochemical
P08700	P32927	7957082;7957082	physical interaction;physical interaction	experimental interaction detection;biochemical
P04141	P15509	2555171;7957082;7957082	physical interaction;physical interaction;physical interaction	experimental interaction detection;biochemical;experimental interaction detection
Q01094	P19838	9368006;9368006;9368006;9368006	physical interaction;physical interaction;physical interaction;physical interaction	coimmunoprecipitation;experimental interaction detection;molecular sieving;comigration in non denaturing gel electrophoresis
P19838	P19838	9368006;9368006	physical interaction;physical interaction	comigration in non denaturing gel electrophoresis;experimental interaction detection
P29597	P17181	24704786;24704786;7526154;24704786	direct interaction;direct interaction;physical interaction;direct interaction	pull down;molecular sieving;experimental interaction detection;pull down
P62993	P98083	8051109;7535773;8491186;7535773	genetic interference;physical interaction;genetic interference;physical interaction	genetic interference;coimmunoprecipitation;genetic interference;experimental interaction detection
P00813	P47745	8627325;8627325	physical interaction;physical interaction	coimmunoprecipitation;molecular sieving
P63211	P62873	8636150	physical interaction	two hybrid
Q6FHM2	P63211	8636150	physical interaction	two hybrid
P63211	P16520	8636150	physical interaction	two hybrid
P63211	P29387	8636150	physical interaction	two hybrid
P62873	P63212	8636150	physical interaction	two hybrid
P62873	P50153	8636150	physical interaction	two hybrid
Q6FHM2	P50153	8636150	physical interaction	two hybrid
Q6FHM2	P63217	8636150	physical interaction	two hybrid
P16520	P63217	8636150	physical interaction	two hybrid
P62873	P30671	8636150	physical interaction	two hybrid
Q6FHM2	P30671	8636150	physical interaction	two hybrid
P16520	P30671	8636150	physical interaction	two hybrid
P27487	P00813	8568233	physical interaction	electron microscopy
P27487	P08575	1680916	physical interaction	coimmunoprecipitation
P19793	P34021	7644522	physical interaction	two hybrid
P19793	P49869	7644522	physical interaction	two hybrid
P18074	P19447	16669699;8652557	direct interaction;physical interaction	anti tag coimmunoprecipitation;coimmunoprecipitation
P32780	P19447	8652557;8652557	physical interaction;physical interaction	coimmunoprecipitation;two hybrid
Q13888	P19447	8652557	physical interaction	coimmunoprecipitation
P19447	Q13889	8652557	physical interaction	coimmunoprecipitation
P32780	P18074	8652557	physical interaction	coimmunoprecipitation
Q13888	P18074	8652557	physical interaction	coimmunoprecipitation
Q13889	P18074	8652557	physical interaction	coimmunoprecipitation
Q13888	Q13889	8652557	physical interaction	coimmunoprecipitation
P32780	Q13888	8652557	physical interaction	two hybrid
P19447	P28715	8652557	physical interaction	coimmunoprecipitation
P28715	P32780	8652557	physical interaction	coimmunoprecipitation
P28715	Q03468	8652557	physical interaction	coimmunoprecipitation
P28715	P18074	8652557	physical interaction	coimmunoprecipitation
Q13888	P28715	8652557	physical interaction	coimmunoprecipitation
Q13216	Q03468	7664335	physical interaction	coimmunoprecipitation
Q13216	Q13888	7664335	physical interaction	coimmunoprecipitation
P20226	Q16533	8524284	physical interaction	biophysical
P20226	Q13487	8524284	physical interaction	biophysical
P02766	P05067	8915609	physical interaction	coimmunoprecipitation
P02675	P27797	7592883;7592883	physical interaction;physical interaction	coimmunoprecipitation;biophysical
P56199	P05556	8846021	physical interaction	biophysical
P17301	P05556	8846021	physical interaction	biophysical
P12830	P28827	7642713	physical interaction	biochemical
P67870	P67870	7768894	physical interaction	two hybrid
P19138	P67870	7768894	physical interaction	two hybrid
P19784	P67870	7768894	physical interaction	two hybrid
P05556	P30409	7790364;7790364	physical interaction;direct interaction	coimmunoprecipitation;cross-linking study
Q99075	P30409	9378729;7790364	direct interaction;physical interaction	surface plasmon resonance;coimmunoprecipitation
P40189	P40189	7744001;19020503	physical interaction;physical association	biochemical;anti tag coimmunoprecipitation
P40189	P05231	7744001;11251120	physical interaction;direct interaction	biophysical;x-ray crystallography
P08887	P05231	9028955;9694899;7744001	physical interaction;physical interaction;physical interaction	affinity chromatography technology;coimmunoprecipitation;biochemical
P16471	P01241	7984244	direct interaction	x-ray crystallography
P01579	P15260	10860730;7617032	direct interaction;direct interaction	x-ray crystallography;x-ray crystallography
P17480	P06400	7877691;7877691	physical interaction;physical interaction	coimmunoprecipitation;molecular sieving
Q16531	Q7M022	7815490;7815490	physical interaction;physical interaction	two hybrid;coimmunoprecipitation
P43405	P07948	7831290	physical interaction	coimmunoprecipitation
P43405	P19174	7831290	physical interaction	coimmunoprecipitation
P19174	Q00839	7831290	physical interaction	coimmunoprecipitation
P05106	P08514	7531639;22178926;19805198	physical interaction;physical association;direct interaction	coimmunoprecipitation;pull down;nuclear magnetic resonance
P53618	P15829	7982906;7982906	physical interaction;physical interaction	two hybrid;coimmunoprecipitation
P35221	P35222	7954478;24509793	physical interaction;physical association	coimmunoprecipitation;anti bait coimmunoprecipitation
P35222	P12830	22056988;7954478	physical association;physical interaction	anti tag coimmunoprecipitation;coimmunoprecipitation
P25325	P10809	7961947	physical interaction	coimmunoprecipitation
P15104	P10809	7961947	physical interaction	coimmunoprecipitation
P35869	P07900	8089152	physical interaction	coimmunoprecipitation
P04150	P07900	8089152	physical interaction	coimmunoprecipitation
P00488	P04792	7915282;7915282	physical interaction;physical interaction	experimental interaction detection;coimmunoprecipitation
P31785	P14784	10903799;8006584;10903799	direct interaction;physical interaction;physical interaction	cross-linking study;biophysical;coimmunoprecipitation
P01589	P14784	8006584	physical interaction	biophysical
P14784	P60568	22446627;8006584;22446627	direct interaction;physical interaction;direct interaction	isothermal titration calorimetry;biophysical;surface plasmon resonance
P60568	P31785	8006584	physical interaction	biophysical
P07900	P07900	21460846;7588731	direct interaction;physical interaction	molecular sieving;biophysical
P08238	P08238	7588731;21183720	physical interaction;direct interaction	biophysical;mass spectrometry studies of complexes
P34932	Q04864	9250404	physical interaction	coimmunoprecipitation
Q04206	P34932	9250404	physical interaction	coimmunoprecipitation
P19838	P34932	9250404	physical interaction	coimmunoprecipitation
P34932	P25963	9250404	physical interaction	coimmunoprecipitation
P29084	P07269	9354395	physical interaction	biochemical
P20226	P07270	9354395	physical interaction	biochemical
Q00403	P07270	9354395	physical interaction	biochemical
P29084	P07270	9354395	physical interaction	biochemical
P15407	P22415	9160889;9160889	physical interaction;physical interaction	coimmunoprecipitation;two hybrid
P19388	Q05499	9054408	physical interaction	experimental interaction detection
Q00403	Q05499	9054408	physical interaction	experimental interaction detection
Q00403	P19388	9054408	physical interaction	experimental interaction detection
P15923	P09874	9050988	physical interaction	two hybrid
P19338	P15923	9050988	physical interaction	two hybrid
P01033	P03956	9063449;9063449	physical interaction;physical interaction	coimmunoprecipitation;coimmunoprecipitation
Q13323	P04492	8816500	physical interaction	two hybrid
P10415	Q13323	8816500	physical interaction	two hybrid
Q13625	P04637	8875926	direct interaction	x-ray crystallography
P63279	P43351	8921390	physical interaction	two hybrid
P63279	Q06609	8921390	physical interaction	two hybrid
P63279	P04637	8921390	physical interaction	two hybrid
P48551	P17181	8969169	physical interaction	coimmunoprecipitation
P51617	Q61730	9426216;9426216	physical interaction;physical interaction	experimental interaction detection;coimmunoprecipitation
Q14268	P10589	9395481;9395481	physical interaction;physical interaction	biochemical;coimmunoprecipitation
P11802	P07900	8703009	physical interaction	coimmunoprecipitation
Q16543	P11802	8703009	physical interaction	coimmunoprecipitation
P07900	P09769	8043579	physical interaction	biophysical
P07900	P06239	8043579	physical interaction	biophysical
Q15185	P07900	8114727	physical interaction	coimmunoprecipitation
P07900	P10809	8776728	physical interaction	biochemical
P08107	P10809	8776728	physical interaction	biochemical
P12931	P07900	1310678	physical interaction	biophysical
Q07161	P06400	8384581	physical interaction	two hybrid
P06493	Q16667	8242750	genetic interference	genetic interference
Q16667	Q00526	8242750	genetic interference	genetic interference
Q16667	P24941	8242750	genetic interference	genetic interference
P61244	P50539	7954804	physical interaction	two hybrid
