A0FGR8,A0FGR8,24847877;23791178,x-ray crystallography;ion mobility mass spectrometry of complexes;anti tag coimmunoprecipitation,
O00506,Q9Y6E0,17353931,anti bait coip,
O00512,Q9Y3Y4,18498752,x-ray crystallography;molecular sieving,
O00560,O75084,18256285,far western blotting;anti bait coip,
O00571,P05198,22323517,anti tag coimmunoprecipitation,
O00571,P06730,18596238;21883093;22872150,confocal microscopy;fluorescence microscopy,
O00571,P11940,18596238;21883093;22872150,confocal microscopy;pull down,
O00571,Q14164,18636090;20657822,pull down;anti tag coimmunoprecipitation,
O00571,Q99613,22323517,anti tag coimmunoprecipitation,
O00571,Q9UBU9,18596238,anti tag coimmunoprecipitation;pull down;confocal microscopy,
O00623,P50542,10562279,anti tag coimmunoprecipitation,
O00716,P06400,10779361;17380128,coimmunoprecipitation;anti bait coip,
O00743,O43318,17079228,phosphatase assay;anti tag coimmunoprecipitation,
O00743,O75663,17384681,anti tag coimmunoprecipitation,
O00743,P78318,9647778,two hybrid;pull down,
O00743,Q5H9R7,18186651,anti tag coimmunoprecipitation,
O00743,Q9UPN7,18186651,anti tag coimmunoprecipitation,
O00750,P00533,10805725,anti tag coimmunoprecipitation;competition binding;pull down,
O00763,P50747,20085763,nuclear magnetic resonance;enzymatic study,
O14492,P22681,15737992;18273061,pull down;anti tag coimmunoprecipitation;isothermal titration calorimetry,
O14495,O60716,20123964,anti bait coip;confocal microscopy;far western blotting;anti tag coimmunoprecipitation,
O14497,P51532,15985610;12200431;11988099,anti bait coip;anti tag coimmunoprecipitation;pull down;two hybrid;coimmunoprecipitation,
O14625,P27487,21314817,protease assay,
O14640,P49674,11425858,anti tag coimmunoprecipitation;protein kinase assay,
O14640,Q92997,10330181,two hybrid;pull down,
O14686,Q14686,17021013,anti bait coip,
O14713,P22392,11919189,enzyme linked immunosorbent assay;pull down;anti bait coip,
O14727,P42574,11550094,experimental interaction detection,
O14727,P55211,9390557;10376594;9922454,x-ray crystallography;pull down,
O14727,P99999,9267021;10206961,coimmunoprecipitation;pull down,
O14730,Q92851,21988832,pull down;confocal microscopy;two hybrid,
O14733,O43318,17110930,anti tag coimmunoprecipitation,
O14733,Q9UQF2,16840345,pull down,
O14744,O75044,20810653,anti bait coip;methyltransferase assay,
O14744,P54105,22365833,two hybrid,
O14744,P63104,15324660;23455924,coimmunoprecipitation;two hybrid;anti tag coimmunoprecipitation,
O14744,Q01094,22327218,anti bait coip;pull down,
O14744,Q86U06,23455924,two hybrid,
O14744,Q9NQ92,18404153,two hybrid;pull down;anti tag coimmunoprecipitation,
O14744,Q9Y5B0,15670829,affinity chromatography technology;anti bait coip;anti tag coimmunoprecipitation,
O14745,P09619,23397142;16456542;24012959,proximity ligation assay;filter binding;pull down,
O14745,P13569,9671706,filter binding,
O14745,P46937,10562288,anti bait coip;affinity chromatography technology;pull down,
O14745,P60484,16456542;24012959,two hybrid;pull down;filter binding,
O14746,Q9Y265,18358808,anti tag coimmunoprecipitation;pull down,
O14757,P08238,22939624,anti tag coimmunoprecipitation;luminescence based mammalian interactome mapping,
O14757,P30307,16330544;11836499,protein kinase assay,
O14757,P61981,20639859,coimmunoprecipitation;pull down,
O14757,Q9HAW4,16963448,protein kinase assay;pull down;anti tag coimmunoprecipitation,
O14763,P50591,20103630;10542098,surface plasmon resonance;x-ray crystallography,
O14777,Q9BZD4,15961401,pull down,
O14786,P15692,16763549,cross-linking study;anti bait coip,
O14818,O14818,17948026;15225636,two hybrid;pull down,
O14818,P25786,14733938;15225636,two hybrid;pull down,
O14818,P25787,15225636,two hybrid;pull down,
O14818,P25788,15225636;21988832,pull down;two hybrid,
O14818,P25789,14733938;15225636,two hybrid;pull down,
O14818,P60900,14733938;17948026;15225636,two hybrid;pull down,
O14836,Q99836,20676093,pull down;anti bait coip,
O14836,Q9Y275,10956646,fluorescence-activated cell sorting;surface plasmon resonance,
O14862,Q9ULZ3,19158676,pull down,
O14879,O14879,21163940;21642987;16189514,two hybrid array;anti tag coimmunoprecipitation;two hybrid pooling approach,
O14879,P09914,21642987;16189514,molecular sieving;anti tag coimmunoprecipitation;two hybrid pooling approach,
O14893,Q16637,9323129;21900206,coimmunoprecipitation;two hybrid,
O14910,O14936,16688213,pull down;anti bait coip,
O14920,O14920,16319058;14743216,anti tag coimmunoprecipitation;tandem affinity purification,
O14920,O15111,16129692;16319058;14743216;11971985,anti tag coimmunoprecipitation;proximity ligation assay;tandem affinity purification;coimmunoprecipitation,
O14920,P23396,21399639,anti tag coimmunoprecipitation,
O14920,P25963,14743216;9520446;16286467,tandem affinity purification;protein kinase assay,
O14920,P67775,16126728,molecular sieving;anti bait coip,
O14920,Q14145,20600852,pull down;anti tag coimmunoprecipitation;anti bait coip,
O14920,Q92574,17693255,anti bait coip;protein kinase assay,
O14920,Q99558,9520446;14743216,protein kinase assay;tandem affinity purification,
O14920,Q9UGK3,16365431,anti tag coimmunoprecipitation;pull down,
O14920,Q9Y6K9,20098747;19365808;16126728;16938294;9751060;14743216,two hybrid;anti tag coimmunoprecipitation;anti bait coip;tandem affinity purification,
O14933,Q7Z419,19549727;19690564,two hybrid array,
O14936,Q8WXD9,21763699,surface plasmon resonance;molecular sieving,
O14939,P62993,17276458,anti tag coimmunoprecipitation;fluorescence microscopy,
O14964,P0CG48,12750381;12207904;11916981,surface plasmon resonance;nuclear magnetic resonance;circular dichroism;pull down,
O14964,Q99816,16189514,two hybrid pooling approach,
O14965,O15350,22340593,anti tag coimmunoprecipitation;protein kinase assay;anti bait coip,
O14965,P04198,23792191;19111882,anti tag coimmunoprecipitation;proximity ligation assay;anti bait coip,
O14966,Q5S007,24510904,anti tag coimmunoprecipitation;fluorescence microscopy,
O14976,Q5S007,24510904,protein array;confocal microscopy,
O15015,Q99750,16189514,two hybrid pooling approach,
O15084,O00743,18186651,anti tag coimmunoprecipitation,
O15084,O75170,18186651,anti tag coimmunoprecipitation,
O15084,Q5H9R7,18186651,anti tag coimmunoprecipitation,
O15084,Q9UPN7,18186651,anti tag coimmunoprecipitation,
O15085,P61586,15530360;21988832;20300064,x-ray crystallography;two hybrid;anti tag coimmunoprecipitation,
O15105,Q92905,14993265,two hybrid;pull down;confocal microscopy,
O15111,O14920,14743216;16286467,tandem affinity purification;anti bait coip,
O15111,O15111,14743216;9520446,tandem affinity purification;protein kinase assay,
O15111,P25963,14743216;10733566;23602409;12486103;18922877,tandem affinity purification;protein kinase assay,
O15111,Q13451,14743216,anti tag coimmunoprecipitation,
O15111,Q99558,9520446;16498412;14743216,protein kinase assay;anti bait coip;tandem affinity purification,
O15111,Q9Y6K9,9751060;17363973;14743216,anti tag coimmunoprecipitation;anti bait coip;tandem affinity purification,
O15117,P06241,17474147;9207119;10409671,peptide array;coimmunoprecipitation;pull down,
O15117,Q13094,9207119;10570256;10671560,pull down;coimmunoprecipitation,
O15117,Q86WV1,16461356,surface plasmon resonance;anti bait coip,
O15123,Q02763,20708158,enzyme linked immunosorbent assay,
O15131,P46527,15057270,pull down;anti tag coimmunoprecipitation,
O15143,O00401,11943145;15894313,pull down,
O15143,P42768,10861055;11943145,pull down,
O15151,P04637,19521340;15916963;17875722,fluorescence microscopy;pull down;enzyme linked immunosorbent assay,
O15151,P61981,16511572,anti bait coip;anti tag coimmunoprecipitation,
O15151,Q00987,17159902;10608892,anti tag coimmunoprecipitation;two hybrid,
O15151,Q93009,15916963,anti bait coip;pull down,
O15169,P01106,19131971,anti tag coimmunoprecipitation,
O15169,P35222,17318191,anti bait coip,
O15169,P49841,19759537;21988832,anti bait coip;proximity ligation assay;two hybrid,
O15234,P38919,14973490,pull down,
O15245,Q96G23,11543633,two hybrid,
O15265,Q12962,15115762,fluorescence microscopy,
O15265,Q9BX66,23892081,pull down;nuclear magnetic resonance;isothermal titration calorimetry;fluorescence microscopy,
O15273,P50461,15582318,two hybrid;pull down,
O15273,Q8WZ42,23414517;16962094;15582318,two hybrid fragment pooling approach;pull down,
O15287,O15360,16189514;10373536;10468606;10627486;10652215;11157805,two hybrid pooling approach;coimmunoprecipitation;anti tag coimmunoprecipitation;two hybrid,
O15287,Q9NPI8,12649160;11157805,two hybrid;anti tag coimmunoprecipitation,
O15294,P51610,12670868;21295698,anti tag coimmunoprecipitation;protease assay,
O15294,Q6N021,23353889,pull down;anti tag coimmunoprecipitation,
O15304,P26842,9177220;16683188,two hybrid,
O15315,O75771,11842113,anti bait coip,
O15350,O14965,22340593,anti bait coip,
O15350,P38646,22340593,fluorescence microscopy;molecular sieving;anti tag coimmunoprecipitation;comigration in non denaturing gel electrophoresis,
O15350,P46937,11278685,anti bait coip;lambda phage display,
O15350,Q96J02,15678106,pull down;anti tag coimmunoprecipitation,
O15360,O15287,12649160,two hybrid,
O15360,P38398,12354784,anti tag coimmunoprecipitation;two hybrid,
O15372,Q9NRI5,12812986,two hybrid;anti tag coimmunoprecipitation,
O15372,Q9P2A4,19060904,two hybrid pooling approach;two hybrid array,
O15379,O60341,23752268,anti bait coip,
O15379,Q969R5,20385135,two hybrid;pull down;anti bait coip,
O15392,Q53HL2,17099693;17956729,anti tag coimmunoprecipitation;two hybrid;cosedimentation in solution,
O15392,Q96GD4,17681274;16291752;17099693,anti bait coip;pull down;anti tag coimmunoprecipitation,
O15392,Q9NQS7,16239925;17099693;21051298,anti bait coip;pull down;proximity ligation assay,
O15397,Q9H9G7,19167051,pull down,
O15457,O43196,22401567;16397227,coimmunoprecipitation;two hybrid,
O15519,Q14790,24438025,anti bait coip,
O15530,P31749,23397142,proximity ligation assay,
O15533,Q03518,17055437,anti bait coip,
O43143,P52756,22569250,anti tag coimmunoprecipitation;pull down,
O43150,P19174,17474147,pull down;fluorescence technology,
O43150,P62993,17474147,peptide array,
O43156,Q9Y4R8,20810650,anti bait coip,
O43157,P08581,22404908;15184888;12198496,anti tag coimmunoprecipitation;anti bait coip,
O43157,Q92730,14732713;12730235,affinity technology;coimmunoprecipitation;two hybrid,
O43167,Q99750,16189514,two hybrid pooling approach,
O43172,O43447,12907720;22365833;12875835,pull down;two hybrid;x-ray crystallography,
O43187,Q9Y4K3,10383454,anti tag coimmunoprecipitation,
O43196,O15457,16397227,two hybrid,
O43251,P54253,16713569,two hybrid;pull down;two hybrid array,
O43251,Q96PU8,16713569;22365833,pull down;two hybrid,
O43257,Q16539,18624398;17380123,two hybrid,
O43257,Q9GZN1,20473270,anti bait coip,
O43264,O95229,15824131;16732327,anti tag coimmunoprecipitation;fluorescence microscopy,
O43303,P62158,17719545;16760425,anti bait coip;two hybrid;anti tag coimmunoprecipitation;fluorescence microscopy;pull down,
O43303,Q8IW35,17719545,anti bait coip,
O43303,Q96JN8,22441691,anti bait coip;fluorescence microscopy;anti tag coimmunoprecipitation,
O43318,O00743,17079228,anti bait coip,
O43318,P0CG48,16845370;19820695,pull down;anti tag coimmunoprecipitation;anti bait coip,
O43318,Q8N5C8,22081109,anti bait coip,
O43353,Q13114,23333941,anti tag coimmunoprecipitation;anti bait coip,
O43353,Q13489,21931591,anti tag coimmunoprecipitation,
O43439,Q99750,19060904;16189514;21516116,two hybrid pooling approach;two hybrid array;two hybrid,
O43464,P98170,11583623;24698088,anti tag coimmunoprecipitation;anti bait coip;surface plasmon resonance;pull down,
O43502,O15315,11751635;9469824;11842113,pull down;two hybrid;anti bait coip,
O43502,O43542,11751635;9469824;11842113,electrophoretic mobility-based method;pull down;molecular sieving;two hybrid;anti tag coimmunoprecipitation,
O43502,O75771,11751635;11842113,pull down;anti bait coip,
O43502,Q06609,16395335,anti bait coip,
O43502,Q86YC2,24141787,pull down,
O43504,Q0VGL1,23414517;22980980,two hybrid fragment pooling approach;affinity chromatography technology,
O43516,O00401,11331876;23414517;16582881,two hybrid;two hybrid fragment pooling approach;anti bait coip,
O43516,P42768,16488394;21988832;9405671;10202051,two hybrid;pull down;anti tag coimmunoprecipitation,
O43516,P62993,20936779,two hybrid pooling approach,
O43520,Q9NV96,19731236;20947505,anti tag coimmunoprecipitation,
O43521,P10415,15694340;23845444;17074758,surface plasmon resonance;anti bait coip;coimmunoprecipitation,
O43521,Q07812,17289999;19427863,surface plasmon resonance;fluorescent resonance energy transfer;anti bait coip,
O43521,Q07817,15694340;14596824,surface plasmon resonance;anti bait coip;scintillation proximity assay;homogeneous time resolved fluorescence,
O43521,Q07820,16213503,anti tag coimmunoprecipitation,
O43521,P10415,17692808;21671007,anti bait coip,
O43521,P10415,15694340,anti tag coimmunoprecipitation,
O43524,Q96EB6,15126506;14976264,anti bait coip;anti tag coimmunoprecipitation,
O43541,P51817,16491121,two hybrid;protein kinase assay;anti bait coip,
O43543,O75771,10749867;10871607;12975363;16710300,two hybrid;far western blotting;pull down;affinity chromatography technology;anti tag coimmunoprecipitation,
O43561,P19174,16938345;9489702;10811803,anti bait coip;coimmunoprecipitation;pull down,
O43561,P62993,16938345;9489702;10811803,anti bait coip;coimmunoprecipitation;pull down,
O43583,P0CG48,16936636;16874301,anti tag coimmunoprecipitation;anti bait coip,
O43586,P06729,9857189,anti tag coimmunoprecipitation;pull down;two hybrid,
O43586,P48023,16318909,pull down,
O43586,Q99952,9422760,anti tag coimmunoprecipitation,
O43597,P22681,18273061;12815057,x-ray crystallography;coimmunoprecipitation;anti tag coimmunoprecipitation,
O43617,Q9UL33,21453443;21827752,anti tag coimmunoprecipitation;two hybrid,
O43639,P48059,10574708;15721255,enzyme linked immunosorbent assay;nuclear magnetic resonance,
O43639,Q7L0Q8,15350535,anti bait coip;pull down,
O43660,Q99459,20467437,fluorescent resonance energy transfer,
O43663,O94972,16189514,two hybrid pooling approach,
O43663,O43663,23870126;20691902,x-ray crystallography;molecular sieving;fluorescence microscopy,
O43707,Q07157,16944923,anti bait coip;pull down;fluorescence microscopy,
O43741,Q13131,21988832,two hybrid array,
O43791,Q99836,21988832;16189514,two hybrid array;two hybrid pooling approach,
O43791,Q9UER7,21573799;21988832,two hybrid;anti tag coimmunoprecipitation,
O43791,Q9Y6Q9,21577200,anti bait coip;pull down,
O43809,Q16630,22960638,pull down,
O43815,O00506,18782753,anti tag coimmunoprecipitation,
O43815,P30153,18782753,anti tag coimmunoprecipitation,
O43815,Q13033,18782753,anti bait coip;anti tag coimmunoprecipitation,
O43815,Q9BUL8,18782753,anti tag coimmunoprecipitation,
O43815,Q9P2B4,18782753,anti tag coimmunoprecipitation,
O43815,Q9Y6E0,17353931;18782753,anti bait coip;anti tag coimmunoprecipitation,
O43889,P51610,10629049;15705566,biophysical;pull down,
O43889,P51610,18391022;9271389,pull down;two hybrid,
O43913,Q13415,15232106,protein array,
O43913,Q13416,15232106,protein array,
O43918,P68431,18292755,pull down;nuclear magnetic resonance;isothermal titration calorimetry,
O43924,P36404,18588884;16189514,fluorescence polarization spectroscopy;two hybrid pooling approach,
O43924,Q92834,23559067,x-ray crystallography;pull down;fluorescence polarization spectroscopy,
O43929,Q13416,15232106,protein array,
O60216,Q29RF7,15855230,anti bait coip,
O60216,Q7Z5K2,17112726,anti bait coip,
O60216,Q9NP77,20818333,two hybrid;pull down;fluorescence microscopy,
O60216,Q9NTI5,15855230,anti bait coip,
O60216,Q9UQE7,15855230,anti bait coip,
O60238,O60238,10381623;21516116;16189514,two hybrid;beta galactosidase complementation;anti tag coimmunoprecipitation;two hybrid pooling approach,
O60238,Q12983,10381623;16189514;21516116,two hybrid;two hybrid pooling approach,
O60260,O60260,21694720,pull down;nuclear magnetic resonance;isothermal titration calorimetry,
O60260,P49792,16332688,two hybrid;anti bait coip;anti tag coimmunoprecipitation;fluorescence microscopy;pull down,
O60260,Q15645,19060904,two hybrid pooling approach;two hybrid array,
O60260,Q9BXM7,23933751;24357652,pull down;anti bait coip;anti tag coimmunoprecipitation,
O60260,Q9Y3I1,23933751,anti tag coimmunoprecipitation;pull down,
O60271,P62330,19644450,cosedimentation in solution;surface plasmon resonance,
O60282,P19784,19011756,two hybrid;fluorescence microscopy,
O60282,P68400,19011756,anti bait coip;two hybrid,
O60313,Q12983,20436456,two hybrid;pull down;anti bait coip;anti tag coimmunoprecipitation,
O60341,O15379,23752268,confocal microscopy,
O60341,O95863,20562920;20389281,anti tag coimmunoprecipitation;anti bait coip;pull down;competition binding,
O60341,Q8IZL8,20448663,anti bait coip;anti tag coimmunoprecipitation,
O60341,Q9UKL0,19703393,anti bait coip,
O60447,Q9UKT4,16439210,pull down;anti tag coimmunoprecipitation,
O60486,O75326,20727575,isothermal titration calorimetry;x-ray crystallography,
O60504,Q13177,16374509,filter binding;phage display,
O60506,Q9NR22,19060904;23455924,two hybrid pooling approach;two hybrid;two hybrid array,
O60516,P06730,9593750,coimmunoprecipitation,
O60563,P50750,18566585,x-ray crystallography,
O60565,P35968,20660291,surface plasmon resonance;cross-linking study,
O60566,Q12834,19407811;11030144,anti bait coip;proximity ligation assay;two hybrid;pull down;protein kinase assay;anti tag coimmunoprecipitation,
O60566,Q92831,19407811,enzymatic study;anti bait coip;fluorescence microscopy;anti tag coimmunoprecipitation,
O60610,P61586,18218625,pull down,
O60671,O60921,10359610,anti tag coimmunoprecipitation,
O60673,Q9UI95,22828282,molecular sieving,
O60674,P18031,15821101;11970898,phosphatase assay;pull down,
O60716,O14495,20123964,anti bait coip;pull down;confocal microscopy;anti tag coimmunoprecipitation,
O60716,Q12913,12370829;12475979,biochemical;fluorescence technology;pull down,
O60762,Q9P2X0,10835346,anti tag coimmunoprecipitation,
O60832,Q96HR8,19179534;16618814,anti bait coip;fluorescence microscopy,
O60832,Q9Y265,18358808,pull down,
O60880,Q13291,11389028;11477068;11806999;11823424;14674764;12225753;10549287;10607564;12545174;9774102,two hybrid;fluorescence polarization spectroscopy;coimmunoprecipitation;nuclear magnetic resonance;pull down;x-ray crystallography,
O60921,O60671,10359610,two hybrid;anti tag coimmunoprecipitation,
O60921,Q99638,10359610,two hybrid;anti bait coip,
O60934,P16104,12419185;22565321,coimmunoprecipitation;fluorescence microscopy,
O60934,Q09472,21108945,anti bait coip;anti tag coimmunoprecipitation;fluorescence microscopy;two hybrid,
O60934,Q14676,19804756;20224574;18583988,isothermal titration calorimetry;pull down;anti tag coimmunoprecipitation,
O60934,Q96EB6,17612497,anti tag coimmunoprecipitation;pull down;deacetylase assay,
O60934,Q9BXW9,19609304,anti bait coip,
O75044,O14744,20810653,anti bait coip;anti tag coimmunoprecipitation,
O75044,O95466,21148482,anti tag coimmunoprecipitation,
O75084,O00560,18256285,surface plasmon resonance;fluorescence microscopy,
O75143,P60520,20562859,pull down,
O75147,Q8WZ42,20489725,x-ray crystallography;fluorescent resonance energy transfer;isothermal titration calorimetry,
O75150,Q5VTR2,19410543,anti tag coimmunoprecipitation;chromatography technology,
O75152,P40692,16189514,two hybrid pooling approach,
O75154,Q9H0H5,18511905,pull down;anti bait coip;competition binding;fluorescence microscopy,
O75161,Q68CZ1,17558407,fluorescence microscopy;two hybrid;pull down;anti tag coimmunoprecipitation,
O75164,P62805,16415788;22373579,far western blotting;pull down;isothermal titration calorimetry,
O75164,P68431,16415788;16603238,surface plasmon resonance;far western blotting;pull down;fluorescence microscopy,
O75170,O00743,16769727;18186651,anti tag coimmunoprecipitation,
O75175,Q9UFF9,16778766,anti bait coip,
O75185,Q96D31,20887894,confocal microscopy;anti bait coip;pull down,
O75190,P05783,10954706,two hybrid,
O75323,P60520,17353931;20562859,anti bait coip;pull down,
O75323,Q9H0R8,20562859,pull down,
O75340,O94979,17196169,confocal microscopy;far western blotting,
O75340,Q8WUM4,18256029,anti tag coimmunoprecipitation,
O75340,Q9NRY6,18256029,pull down,
O75376,O15379,11013263,affinity chromatography technology,
O75381,P40855,10704444;12096124;19197237,far western blotting;two hybrid;nuclear magnetic resonance;peptide array,
O75381,P50542,12096124;19197237,two hybrid;nuclear magnetic resonance;peptide array,
O75385,P60520,20562859,pull down,
O75400,P42858,15383276;17500595;17161366,two hybrid;pull down;nuclear magnetic resonance,
O75410,Q14008,14603251,pull down,
O75410,P62308,12165861,two hybrid;pull down,
O75410,Q9UK45,12165861,two hybrid;anti bait coip,
O75419,P38936,15232106,protein array,
O75427,Q99750,19060904,two hybrid pooling approach;two hybrid array,
O75460,O75460,12637535;21317875,comigration in non denaturing gel electrophoresis;x-ray crystallography,
O75496,Q9H211,17318181;15232106;21543332;11125146,anti tag coimmunoprecipitation;peptide array;coimmunoprecipitation;pull down,
O75509,P05067,19225519,pull down,
O75530,P26358,16357870,pull down,
O75530,Q9BXM7,23959866,two hybrid;pull down;anti bait coip;fluorescence microscopy,
O75554,Q07666,10748127;16055720,filter binding;pull down,
O75581,P49841,16365045,anti tag coimmunoprecipitation,
O75582,Q9NYL2,21988832,anti tag coimmunoprecipitation;two hybrid,
O75663,O00743,16085932,anti tag coimmunoprecipitation,
O75663,P60510,17353931;16085932;17384681,anti bait coip;anti tag coimmunoprecipitation,
O75674,Q9H0E2,20936779;21988832,two hybrid pooling approach;two hybrid array,
O75676,Q16539,9792677,two hybrid;anti tag coimmunoprecipitation,
O75688,P32121,17620599,anti tag coimmunoprecipitation,
O75691,Q5T8A7,16053918,anti bait coip,
O75717,Q92830,21725360,anti tag coimmunoprecipitation;anti bait coip;confocal microscopy,
O75771,O43543,11842113;10871607;12975363,anti tag coimmunoprecipitation;pull down;molecular sieving;two hybrid,
O75791,Q13094,17235283;21516116;16189514,surface plasmon resonance;isothermal titration calorimetry;anti tag coimmunoprecipitation;two hybrid;two hybrid pooling approach,
O75791,Q9H3S7,19523899;21179510,isothermal titration calorimetry;x-ray crystallography;pull down;anti bait coip,
O75821,O95831,17094969,pull down;anti bait coip;imaging technique,
O75821,P55884,14688252,anti tag coimmunoprecipitation,
O75822,P55884,14688252,anti tag coimmunoprecipitation,
O75830,Q9UMX0,21516116,two hybrid,
O75832,P43686,12525503;16189514;17353931,two hybrid;anti tag coimmunoprecipitation;two hybrid pooling approach;anti bait coip,
O75886,O95630,19060904,two hybrid pooling approach;two hybrid array,
O75899,P46459,16724110,pull down;imaging technique,
O75925,P04637,15133049,pull down;proximity ligation assay,
O75928,P63279,16189514,two hybrid pooling approach,
O75970,Q9HB21,11802782,pull down;anti bait coip,
O76003,Q04759,10636891,coimmunoprecipitation;pull down,
O76075,O00273,17353931;19882353,anti bait coip,
O76081,P48039,20859254,pull down,
O94763,P13984,20195357;12737519,display technology;far western blotting;anti tag coimmunoprecipitation,
O94804,O94804,18239682,x-ray crystallography;cosedimentation in solution;cross-linking study,
O94806,P63027,17196367,pull down;anti tag coimmunoprecipitation,
O94829,P61326,21139563,pull down,
O94829,P62826,21139563,competition binding,
O94829,P63279,21139563;23435562,pull down,
O94850,Q96B97,16751601,pull down,
O94868,Q96QZ7,14627983,two hybrid;pull down,
O94875,P31749,15784622,pull down;anti bait coip;two hybrid pooling approach;anti tag coimmunoprecipitation;affinity chromatography technology,
O94906,O95400,17353931,anti bait coip,
O94906,P01106,17353931,anti bait coip,
O94907,Q99750,16189514,two hybrid pooling approach,
O94921,P30281,17517622,anti tag coimmunoprecipitation,
O94921,P38936,17517622,two hybrid;anti tag coimmunoprecipitation,
O94972,O43663,16189514;19447967,pull down;two hybrid pooling approach,
O94979,O75340,17196169;18256029,confocal microscopy;pull down,
O94992,P50750,18483487;24360279,pull down;anti bait coip,
O95067,P21333,17408621,anti bait coip;pull down;protein kinase assay;imaging technique,
O95070,O95292,23736259,pull down;fluorescence microscopy;anti tag coimmunoprecipitation,
O95071,Q9BPZ3,16601676,anti bait coip;nuclear magnetic resonance,
O95163,Q9H9T3,19185337;11714725,anti bait coip,
O95166,O00410,20562859,pull down,
O95166,O75385,17353931;20562859,anti bait coip;pull down,
O95166,P27797,19154346,surface plasmon resonance,
O95166,Q13501,19250911;20562859,pull down,
O95166,Q14596,19250911,pull down,
O95166,Q8TC07,20562859,pull down,
O95166,Q9Y4P1,20562859,pull down,
O95210,O95166,20562859,pull down,
O95210,P60520,20562859,pull down,
O95210,Q9H0R8,20562859,pull down,
O95218,P49407,17353931,anti bait coip,
O95229,O14777,16732327,two hybrid;pull down;fluorescence microscopy;anti bait coip,
O95229,O43264,15824131;16732327,fluorescence microscopy,
O95229,Q14457,23478334;22081109,anti bait coip;pull down;fluorescence microscopy;two hybrid,
O95251,P08670,16169070;15383276;16189514,two hybrid pooling approach;two hybrid,
O95251,P21127,15963510;21988832,anti tag coimmunoprecipitation;two hybrid;imaging technique,
O95257,Q9BVJ6,15383276;21900206,two hybrid,
O95273,P55042,20460530,two hybrid;anti tag coimmunoprecipitation;pull down,
O95295,Q5S007,23949442,protein kinase assay;anti tag coimmunoprecipitation;anti bait coip,
O95295,Q6QNY1,15102850;23414517,two hybrid;two hybrid fragment pooling approach,
